Study_Program_ID,Level,Name,Link,Recommended_Semester,Credits,GF
121,2,[IN4908] Seminar - Functional Data Structures and Algorithms,#,-,5,1
121,3,[IN4430] Seminar - Functional Pearls,#,-,5,1
121,2,[IN45059] Seminar - Geospatial Data Science,#,-,5,1
121,3,[IN4431] Seminar - Graph Deep Learning for Medical Applications,#,-,5,1
121,2,[IN4948] Seminar - Graph Sparsification,#,-,5,1
121,3,[IN4928] Seminar - GUI-Technologien für Web-Anwendungen,#,-,5,1
121,2,[IN4451] Seminar - Hardware Security Extensions,#,-,5,1
121,3,[IN4490] Seminar - History of Programming Languages and Paradigms,#,-,5,1
121,2,[IN4835] Seminar - Hochleistungsrechner: Aktuelle Trends und Entwicklungen,#,-,5,1
121,3,[IN4840] Seminar - Human Brain Project,#,-,5,1
121,2,[IN4839] Seminar - Human-centered Security,#,-,5,1
121,3,[IN4432] Seminar - (In)Security of Online Voting,#,-,5,1
121,2,[IN4965] Seminar - Interactive Learning,#,-,5,1
121,3,[IN4893] Seminar - Interactive Learning,#,-,5,1
121,2,[IN4413] Seminar - Interdisciplinary Perspectives on Information Security,#,-,5,1
121,3,[IN45081] Seminar - Interdisciplinary Research Seminar on Generative AI in Sub-Saharan Africa,#,-,5,1
121,2,[IN4467] Seminar - Introduction to Methods in HCI,#,-,5,1
121,3,"[IN45104] Seminar - Keeping out Cheats, Viruses and other unwanted programs on Xbox, Switch, iOS, Windows, Linux & co",#,-,5,1
121,2,[IN4491] Seminar - Kryptografie vs. Quantencomputing - Analyse der Bedrohung der aktuellen Kryptolandschaft und möglicher post-quanten-basierter Maßnahmen,#,-,5,1
121,3,[IN4854] Seminar - Large-Scale Malware Analysis,#,-,5,1
121,2,[IN4917] Seminar - Linux Kernel Security Mechanisms for Process Separation and Isolation,#,-,5,1
121,3,[IN45052] Seminar - Locomotion control of Legged Robots,#,-,5,1
121,2,[IN4918] Seminar - Lost in Translation: The Challenges of Research Transfer into Clinical Practice,#,-,5,1
121,3,[IN45031] Seminar - Machine Learning for Sequential Decision Making,#,-,5,1
121,2,[IN4492] Seminar - Mini Conference on Inverse Problems in Imaging,#,-,5,1
121,3,[IN4433] Seminar - Mixed Reality Tele-Presence: Technology and Applications in the Medical Domain,#,-,5,1
121,2,[IN4919] Seminar - Mobile Application Security,#,-,5,1
121,3,[IN4971] Seminar - Modern Database Systems,#,-,5,1
121,2,[IN45105] Seminar - Modern Query Engines,#,-,5,1
121,3,[IN4493] Seminar - Networks in the Sky,#,-,5,1
121,2,[IN45053] Seminar - Neurotechnology and Human-Robot Interfacing,#,-,5,1
121,3,[IN4920] Seminar - Next Generation Secure Computer Architectures,#,-,5,1
121,2,[IN4452] Seminar - Offensive and Defensive Measurements in Wireless Security,#,-,5,1
121,3,[IN4997] Seminar - OT Security,#,-,5,1
121,2,[IN45054] Seminar - Participatory AI and the EU's AI Act,#,-,5,1
121,3,[IN4812] Seminar - Perlen der Informatik (Lambda-Kalkül),#,-,5,1
121,2,[IN4921] Seminar - Planung in der Künstlichen Intelligenz,#,-,5,1
121,3,[IN45106] Seminar - Privacy Matters - Ensuring Confidentiality,#,-,5,1
121,2,[IN4922] Seminar - Programm Synthesis,#,-,5,1
121,3,[IN4434] Seminar - Quantencomputing - Praktische und theoretische Analyse von ausgewählten Algorithmen,#,-,5,1
121,2,[IN45007] Seminar – Recent Advances in the Verification of Neural Networks,#,-,5,1
121,3,[IN4826] Seminar - Recent Trends in 3D Computer Vision,#,-,5,1
121,2,[IN4926] Seminar - Rechnertechnik in der Raumfahrt,#,-,5,1
121,3,[IN4941] Seminar - Reviews on Interventional Medical Imaging,#,-,5,1
121,2,[IN4998] Seminar - Securing the Linux Kernel - Features and Attack Vectors,#,-,5,1
121,3,[IN4892] Seminar - Security and Privacy Economics,#,-,5,1
121,2,[IN4400] Seminar - Security and Verification,#,-,5,1
121,3,[IN4414] Seminar - Security Concepts of Selected OS-Kernels,#,-,5,1
121,2,[IN45032] Seminar - Selected Topics of Protocol Security,#,-,5,1
121,3,[IN4494] Seminar - Selected Topics of Secure Operating Systems,#,-,5,1
121,2,[IN4401] Seminar - Sensorik in der Robotik,#,-,5,1
121,3,[IN4848] Seminar - Shape Analysis and Applications in Computer Vision,#,-,5,1
121,2,[IN4803] Seminar - Software Qualität,#,-,5,1
121,3,[IN4402] Seminar - Software Security Analysis,#,-,5,1
121,2,[IN4415] Seminar - Software Security Analysis,#,-,5,1
121,3,[IN45107] Seminar - Software-Supply Chain Security,#,-,5,1
121,2,[IN4949] Seminar - Spektrale Graphentheorie und ihre Anwendungen,#,-,5,1
121,3,[IN4416] Seminar - Systems Hardening,#,-,5,1
121,2,"[IN4923] Seminar - Trends der Wirtschaftsinformatik: Agilität, DevOps und Softwareökosysteme",#,-,5,1
121,3,[IN45033] Seminar - Trends der Wirtschaftsinformatik: Digitale Transformation im Zeitalter der Cloud,#,-,5,1
121,2,[IN4943] Seminar - Trusted Execution Environments and Software Security,#,-,5,1
121,3,[IN45055] Seminar - Unsecuring Embedded Systems,#,-,5,1
121,2,[IN45034] Seminar - Verifiable Computation,#,-,5,1
121,3,[IN45058] Seminar - Was können neuronale Netze für Graphen lernen?,#,-,5,1
121,2,[IN4740] Seminar - Wissenschaftliche Beiträge von und soziale Bedingungen für Frauen in der Informatik,#,-,5,1
121,3,[IN45035] Seminar: Accelerated Computing Systems,#,-,5,1
121,2,[IN4564] Seminar Accenture Campus Challenge,#,-,5,1
121,3,[IN4886] Seminar Accountability: a Cross-Disciplinary View,#,-,5,1
121,2,[IN4849] Seminar Advanced Computer Architecture,#,-,5,1
121,3,[IN4554] Seminar Advanced Project Management,#,-,5,1
121,2,[IN45018] Seminar: Advances in Testing Data-Intensive Software Applications,#,-,5,1
121,3,[IN4742] Seminar Adversarial and Secure Machine Learning,#,-,5,1
121,2,[IN4857] Seminar Agile Project Management,#,-,5,1
121,3,[IN4758] Seminar Agiles Geschäftsprozessmanagement,#,-,5,1
121,2,[IN45108] Seminar: AI Testing Landscape: Ensuring Robustness through Advanced Testing Methods,#,-,5,1
121,3,[IN4423] Seminar: AI-based Problem Solving,#,-,5,1
121,2,[IN4882] Seminar Algebraic Methods and Algorithms in Cryptology,#,-,5,1
121,3,[IN4403] Seminar: Applications of Machine and Deep Learning in Mobile Networking,#,-,5,1
121,2,[IN4764] Seminar Approximationsalgorithmen,#,-,5,1
121,3,[IN4808] Seminar Ausgewählte Themen aus Effiziente Algorithmen,#,-,5,1
121,2,[IN4799] Seminar Ausgewählte Themen: Betriebssysteme und vernetzte Systeme,#,-,5,1
121,3,[IN4859] Seminar Automated Problem Solving in Artificial Intelligence,#,-,5,1
121,2,[IN4898] Seminar Automatische Programmierung,#,-,5,1
121,3,[IN4986] Seminar Blockchain,#,-,5,1
121,2,"[IN4878] Seminar Brain Tumor Treatment -  Ethical Standards, Medical challenges, Technological Future",#,-,5,1
121,3,[IN4924] Seminar: C++: discovering and teaching modern C++17 programming,#,-,5,1
121,2,[In4873] Seminar C++ Tomorrow,#,-,5,1
121,3,[IN45036] Seminar Causal Reasoning,#,-,5,1
121,2,[IN45037] Seminar: Cloud Database Systems,#,-,5,1
121,3,[IN4883] Seminar Code Reuse Attacks and Defenses Against Them,#,-,5,1
121,2,[IN4590] Seminar Codegenerierung und Innovative Programmiermodelle,#,-,5,1
121,3,[IN4762] Seminar Common Security Flaws,#,-,5,1
121,2,[IN218304] Seminar Computational Aspects of Machine Learning,#,-,5,1
121,3,[IN4988] Seminar: Computational Imaging,#,-,5,1
121,2,[IN4875] Seminar Computational Social Science,#,-,5,1
121,3,[IN4879] Seminar Computer Graphics for Augmented Reality,#,-,5,1
121,2,[IN4951] Seminar: Computer Vision and Deep Learning for Autonomous Driving,#,-,5,1
121,3,[IN4880] Seminar (Computer) Vision in Animal Behaviour Studies,#,-,5,1
121,2,[IN4899] Seminar Context Prediction in Autonomous Driving,#,-,5,1
121,3,[IN4817] Seminar Control Flow Integrity Based Security,#,-,5,1
121,2,[IN4936] Seminar Course - Wearables for Patients,#,-,5,1
121,3,[IN4906] Seminar Critical Data Studies,#,-,5,1
121,2,[IN4872] Seminar Current Topics in Data Mining - Robust Data Mining Techniques,#,-,5,1
121,3,[IN4515] Seminar Current Trends in Deep Learning,#,-,5,1
121,2,[IN4813] Seminar Cyber-Physical Systems,#,-,5,1
121,3,[IN4896] Seminar Data Analytics for Cybercrime and Undesirable Online Behaviors,#,-,5,1
121,2,[IN4895] Seminar Data and Advanced Analytics Infrastructure and Applications,#,-,5,1
121,3,[IN4877] Seminar Data Mining,#,-,5,1
121,2,[IN4863] Seminar Data Science and Ethics,#,-,5,1
121,3,[IN4907] Seminar Deep Generative Models,#,-,5,1
121,2,[IN4860] Seminar Deep Learning for Medical Applications,#,-,5,1
121,3,[IN4800] Seminar Design Science Forschung in der Wirtschaftsinformatik,#,-,5,1
121,2,[IN4891] Seminar Design Thinking for Business Innovation 2,#,-,5,1
121,3,[IN4468] Seminar: Dynamic and Causal Models for Integrated Socio-Technical Systems,#,-,5,1
121,2,[IN4768] Seminar EAM Miniprojekte,#,-,5,1
121,3,[IN4705] Seminar Economics and Computation,#,-,5,1
121,2,[IN4900] Seminar Edge Computing and Communication,#,-,5,1
121,3,[IN4874] Seminar Efficient Inference and Large-Scale Machine Learning,#,-,5,1
121,2,[IN4876] Seminar eGovernment,#,-,5,1
121,3,[EI77001] Seminar Embedded Systems and Internet of Things,#,-,5,1
121,2,[IN4788] Seminar Energieeffiziente Algorithmen,#,-,5,1
121,3,[IN4725] Seminar Energy Informatics,#,-,5,1
121,2,[IN4984] Seminar: Ethik für Nerds,#,-,5,1
121,3,[IN4469] Seminar: Ethik in der Softwareentwicklung,#,-,5,1
121,2,[IN4966] Seminar: Ethik und Digitalisierung,#,-,5,1
121,3,[IN45061] Seminar: Extended Reality for AI: Crafting Context-Aware Environments,#,-,5,1
121,2,[IN218301] Seminar Fictitious Domain and Immersed Boundary Methods,#,-,5,1
121,3,[IN4885] Seminar Formaler Beweis in Mathematik und Informatik,#,-,5,1
121,2,[IN4871] Seminar Foundations of Computer Vision,#,-,5,1
121,3,[IN4600] Seminar Future Internet,#,-,5,1
121,2,[IN4901] Seminar Future Internet Protocols: Design Principles and Deployment,#,-,5,1
121,3,[IN2183] Seminar Future Trends in Computing,#,-,5,1
121,2,[IN4867] Seminar Fuzz Testing for Vulnerability Detection,#,-,5,1
121,3,[IN4902] Seminar Gamification,#,-,5,1
121,2,[IN4602] Seminar Geschichte der Rechnerarchitektur,#,-,5,1
121,3,[IN4638] Seminar Globale Softwareentwicklung,#,-,5,1
121,2,[IN218306] Seminar High Dimensional Methods in Scientific Computing,#,-,5,1
121,3,[IN4417] Seminar Hot Topics in Edge Computing,#,-,5,1
121,2,[IN4684] Seminar How to make a PIXAR Movie,#,-,5,1
121,3,[IN45014] Seminar Human-Centered Recommender Systems,#,-,5,1
121,2,[IN4436] Seminar Human-Centric Networks,#,-,5,1
121,3,[IN4861] Seminar Image-based Tool Tracking for Biopsy Procedures,#,-,5,1
121,2,[IN4775] Seminar Implementierungstechniken für Hauptspeicherdatenbanksysteme,#,-,5,1
121,3,[IN218308] Seminar in Methods for Molecular Dynamics,#,-,5,1
121,2,[IN4651] Seminar Informationsmanagement,#,-,5,1
121,3,[IN4595] Seminar Innovative Internettechnologien und Mobilkommunikation,#,-,5,1
121,2,[IN4888] Seminar Interactive Recommender Systems,#,-,5,1
121,3,[IN4495] Seminar Internet Computing,#,-,5,1
121,2,[IN4404] Seminar: Internet for All,#,-,5,1
121,3,[IN4869] Seminar Internet for All,#,-,5,1
121,2,[IN4889] Seminar Internet Measurements,#,-,5,1
121,3,[IN4724] Seminar Internet-Scale Distributed Systems,#,-,5,1
121,2,[IN4887] Seminar Intrusion Detection and Forensic Analysis,#,-,5,1
121,3,[IN4884] Seminar Intrusion Detection System,#,-,5,1
121,2,[IN4985] Seminar: Inverse Transparency – A new form of data privacy,#,-,5,1
121,3,[IN4925] Seminar: Java 9 modularity,#,-,5,1
121,2,[IN4790] Seminar JavaScript Technology,#,-,5,1
121,3,[IN4470] Seminar Learning in Games,#,-,5,1
121,2,[IN4858] Seminar Machine Learning in Graphics,#,-,5,1
121,3,[IN4453] Seminar: Microservices and Serverless Architectures,#,-,5,1
121,2,[IN4454] Seminar: Modern Data Center Systems,#,-,5,1
121,3,[IN4471] Seminar: Next Generation AI Hardware,#,-,5,1
121,2,[IN218302] Seminar Next Generation High Performance Computing,#,-,5,1
121,3,[IN4405] Seminar: NLP for Software Engineering,#,-,5,1
121,2,[IN4862] Seminar Non-engineering Aspects of Medical Robotics,#,-,5,1
121,3,[IN45112] Seminar on Automata Theory,#,-,5,1
121,2,[IN45113] Seminar on Decision-Making Under Uncertainty,#,-,5,1
121,3,[IN45038] Seminar on Development and Integration of Hardware Accelerators,#,-,5,1
121,2,[IN45019] Seminar on Formal Verification meets Machine Learning,#,-,5,1
121,3,[IN45114] Seminar on Hardware Accelerators for AI,#,-,5,1
121,2,[IN45015] Seminar on Integration of Quantum Computing Accelerators with HPC Systems,#,-,5,1
121,3,"[IN4866] Seminar on Markets, Algorithms, Incentives and Networks",#,-,5,1
121,2,"[IN45073] Seminar on Model Checking Stochastic Games (IN0014, IN2107, IN45073)",#,-,5,1
121,3,[EI77007] Seminar on Robotics Science and Systems Intelligence,#,-,5,1
121,2,[CIT4320000] Seminar on Topics in Design Automation,#,-,5,1
121,3,"[IN4418] Seminar: Opening the Black Box, Trends in expainable AI",#,-,5,1
121,2,[IN4496] Seminar: Operating Systems and Virtualization,#,-,5,1
121,3,[IN4472] Seminar: (Performance) Portable Programming of HPC Applications,#,-,5,1
121,2,[IN45115] Seminar: Proof Assistants,#,-,5,1
121,3,[IN45039] Seminar: Quantum Computing at Compile Time,#,-,5,1
121,2,[IN45016] Seminar: Quantum Software Systems,#,-,5,1
121,3,[IN4419] Seminar: Recent advances in Computer Systems,#,-,5,1
121,2,[IN45060] Seminar: Recent Advances in Human-Computer Interaction,#,-,5,1
121,3,[IN45042] Seminar: Recent Advances in Privacy,#,-,5,1
121,2,[IN4780] Seminar Recent Advances in the Analysis of 3D Shapes,#,-,5,1
121,3,[IN4847] Seminar Rechnernetze - Ausgewählte Aspekte des parallelen Rechnens,#,-,5,1
121,2,[IN4420] Seminar: Rekonfigurierbare Architekturen: FPGA-Konzepte und Trends,#,-,5,1
121,3,[IN4865] Seminar Robot-assisted Surgery in Clinics,#,-,5,1
121,2,[IN4890] Seminar Roboy,#,-,5,1
121,3,[IN4437] Seminar: Rust,#,-,5,1
121,2,[IN4870] Seminar Safety Assurance of Innovative Control Systems,#,-,5,1
121,3,[IN4473] Seminar: Scheduling – Modern Problems in a Seemingly Solved Discipline,#,-,5,1
121,2,[IN4497] Seminar: Secure and Reliable Systems,#,-,5,1
121,3,[IN4572] Seminar Softwarequalität,#,-,5,1
121,2,[IN4967] Seminar: String Matching,#,-,5,1
121,3,[IN4864] Seminar Synergien zwischen Rechtstheorie und Software Engineering,#,-,5,1
121,2,[IN4741] Seminar Teaching iOS,#,-,5,1
121,3,[IN4897] Seminar Technical Analysis of existing Blockchain Applications,#,-,5,1
121,2,[IN4751] Seminar Techniken und Methoden des Software Performance Managements,#,-,5,1
121,3,[IN4816] Seminar Text Mining und Artificial Intelligence für die Zukunft des Rechts,#,-,5,1
121,2,[IN45117] Seminar: Topics in Safety and Reliability of Cognitive Systems,#,-,5,1
121,3,[IN218307] Seminar: Topics of Quantum Computing,#,-,5,1
121,2,[IN45057] Seminar: Transfer Learning and Domain Adaptation in Medical Imaging,#,-,5,1
121,3,[IN4786] Seminar Transformationsmanagement in der IT,#,-,5,1
121,2,[IN4868] Seminar Verification and Validation in Cyber Physical Systems,#,-,5,1
121,3,[IN45017] Seminar: Viel mehr als Scrum: Was ist Agilität?,#,-,5,1
121,2,[IN4609] Seminar Virtualisierungstechniken,#,-,5,1
121,3,[IN4905] Seminar Wearables for Animals,#,-,5,1
121,2,[IN4474] The Tyranny of Types: Curse or Blessing?,#,-,5,1
121,3,[IN4933] The Value of Privacy - Bachelor/Master-Seminar,#,-,5,1
121,2,[IN4934] Transparency of algorithmic systems Bachelor/Master-Seminar,#,-,5,1
121,3,"[IN4475] Trends der GovTech - Digitale Transformation, ziviles Engagement und Plattformökosysteme",#,-,5,1
121,2,[IN4935] Trust in automated decision-making Bachelor/Master-Seminar,#,-,5,1
121,3,"Advanced Seminar - eGovernment (IN2107, IN4876)",#,-,,1
121,2,"Advanced Seminar Blockchain Technologies (IN2107, IN4909)",#,-,,1
121,3,"Advanced Seminar Large-Scale Graph Processing and Graph Partitioning (IN2107, IN4435)",#,-,,1
121,2,"Advanced Seminar Music Matching & Scalable Machine Learning (IN2107, IN4427)",#,-,,1
121,3,"Advanced Seminar: Topics in Natural Language Processing of Legal Text (IN2107, IN45062)",#,-,,1
121,2,"Bachelor-/Master-Seminar – Applied Deep Learning for NLP (IN0014, IN2107, IN4906_2)",#,-,,1
121,3,"Bachelor/Master-Seminar - Behavioral Insights in the Age of Big Data (IN0014, IN2107, IN4424)",#,-,,1
121,2,"Bachelor/Master-Seminar - Deep Learning and Security (IN0014, IN2107, IN4931)",#,-,,1
121,3,"Bachelor/Master-Seminar - Fairness in Machine Learning (IN0014, IN2107, IN4968)",#,-,,1
121,2,"Bachelor/Master-Seminar - Making People Understand Facial Recognition Technologies: Building an AI Application as Didactic Tool (IN0014, IN2107, IN2396, IN4498)",#,-,,1
121,3,"Bachelor/Master-Seminar - Privacy-preserving Machine Learning (IN0014, IN2107, IN4990)",#,-,,1
121,2,"Bachelor/Master-Seminar - Security and Privacy Economics (IN0014, IN2107, IN4892)",#,-,,1
121,3,"Bachelor/Master-Seminar - Special Topics in Cyber Trust (IN0014, IN2107, IN4989)",#,-,,1
121,2,"Bachelor/Master-Seminar - The EU’s AI Act Proposal: From framework to concrete application (IN0014, IN2107, IN2396, IN4477)",#,-,,1
121,3,"Bachelor/Master-Seminar - Usable Security and Privacy (IN0014, IN2107, IN4932)",#,-,,1
121,2,"Blockseminar - Innovative Internet-Technologien und Mobilkommunikation (IN0014, IN2107, IN4600)",#,-,,1
121,3,"CDR: Digital Future Challenge – verantwortungsvolle KI (IN0014, IN2107, SOT82509)",#,-,,1
121,2,"Cloud Data Systems (IN0014, IN2107, IN45120)",#,-,,1
121,3,Data Analytics and Intelligent Systems in Energy Informatics (IN4725),#,-,,1
121,2,"Data Analytics in Applications (IN0014, IN2107, IN45040)",#,-,,1
121,3,"Deep Medical Anomaly Segmentation (IN0014, IN2107, IN4500)",#,-,,1
121,2,"Formal Verification of Neural Networks (IN0014, IN2107, IN4441)",#,-,,1
121,3,"Fortgeschrittenes Seminar für sichere cyber-physische Systeme (MW2400, IN2107)",#,-,,1
121,2,"Foundations and Applications of Graph Neural Networks (IN2107, IN45021)",#,-,,1
121,3,"Hardware-Conscious Data Processing (IN0014, IN2107, IN45044)",#,-,,1
121,2,"(IN0014, IN2107, SOT82508) Legal Tech Hackathon",#,-,,1
121,2,IN2107 EI77007 Seminar on Robotics Science and Systems Intelligence,#,-,,1
121,3,IN2107 Optimal control and Reinforcement Learning for Robotics,#,-,,1
121,2,IN2107 Variational Inference in Robotics,#,-,,1
121,3,"Linear Operators for Machine Learning (IN2107, IN0014, IN2183, MA6014, IN4479)",#,-,,1
121,2,"Machine Learning for Connectomics - How to reconstruct the Circuits of the Brain (IN2107, IN45001)",#,-,,1
121,3,"Master - Seminar -  Neue Entwicklungen in der 3D-Rekonstruktion und 3D-Datenrepräsentation (IN2107, IN45084)",#,-,,1
121,2,"Master - Seminar - Selected Topics in Deep Learning ‒- Equivariance, Dynamics (IN2107, IN45085)",#,-,,1
121,3,"Master - Seminar HuMANS: 3D Human Motion Analysis (IN2107, IN45045)",#,-,,1
121,2,"Master Seminar - E4N: Ethics in Natural Language Processing (IN2107, IN4428)",#,-,,1
121,3,"Master Seminar - Hot Topics in Applied AI, Business Process Management, and Blockchain (IN2107, IN2396, IN45086)",#,-,,1
121,2,"Master Seminar - Neural Radiance Fields (IN2107, IN4499)",#,-,,1
121,3,"Master Seminar: Accountability: a cross-disciplinary view (IN2107, IN4886)",#,-,,1
121,2,"Master Seminar: Automatisierte Programmierung (IN2107, IN4992)",#,-,,1
121,3,"Master Seminar: Context Dynamicity in Engineering Self-adaptive Systems (IN2107, IN4993)",#,-,,1
121,2,"Master Seminar: Data Management in the Cloud (IN2107, IN4480)",#,-,,1
121,3,"Master Seminar: Ethical Software and Systems Engineering (IN2107, IN4944)",#,-,,1
121,2,"Master Seminar: Federated Learning for Industrial Processes (IN2107, IN4481)",#,-,,1
121,3,"Master Seminar: Generalization across domains: Test-time adaptation for Medical Imaging (IN2107, IN45087)",#,-,,1
121,2,"Master Seminar: Image-based Biomedical Modeling (IN2107, IN4841)",#,-,,1
121,3,"Master Seminar: Intrusion Detection and Forensic Analysis (IN2107, IN4887)",#,-,,1
121,2,"Master Seminar: Knowledge Reuse: From Threat to Causal Models and Back! (IN2107, IN4912)",#,-,,1
121,3,"Master Seminar: Language Design – Internals of Kotlin (IN2107, IN45002)",#,-,,1
121,2,"Master Seminar: Perception for Intelligent Systems (IN2107, IN45088)",#,-,,1
121,3,"Master Seminar: Self-supervised Learning in Medical Imaging: Theory and Applications (IN2107, IN45089)",#,-,,1
121,2,"Master Seminar: 3D Machine Learning (IN2107, IN4429)",#,-,,1
121,3,"Master Seminar: 3D Vision and Learning for Robotic Perception and Decision-Making (IN2107, IN45064)",#,-,,1
121,2,"Master Seminar 3D Vision (IN2107, IN4911)",#,-,,1
121,3,"Master-Seminar -  Analyse des Gehirns - Anwendungen von Deep Learning Methoden in den Neurowissenschaften (IN2107, IN45022)",#,-,,1
121,2,"Masterseminar -  Human-Robot Interaction (IN2107, IN4718)",#,-,,1
121,3,"Master-Seminar -  3D Shape Generation and Analysis (IN2107, IN4482)",#,-,,1
121,2,"Master-Seminar – Advanced Complexity Theory (IN2107, IN4442)",#,-,,1
121,3,"Master-Seminar - Advanced Computer Architecture (IN2107, IN4849)",#,-,,1
121,2,"Masterseminar - Advanced Foundation and Perception Models in Autonomous Driving (IN2107, IN45090)",#,-,,1
121,3,"Masterseminar - Advanced Methods for Emotion Recognition in Highly Automated Driving  (IN2107, IN4953)",#,-,,1
121,2,"Masterseminar - Advanced Roboy Student Team (IN2107, IN4894)",#,-,,1
121,3,"Master-Seminar – Advanced Techniques in NLP / Advanced NLP (IN2107, IN4443)",#,-,,1
121,2,"Master-Seminar - Advanced Topics in Graph Learning (IN2107, IN45003)",#,-,,1
121,3,"Master-Seminar - Advanced Topics on 3D Reconstruction (IN2107, IN4459)",#,-,,1
121,2,"Master-Seminar - Aktuelle Trends im automatisierten maschinellen Lernen (IN2107, IN4954)",#,-,,1
121,3,"Master-Seminar - An Overview of Methods for Accurate Geometry Reconstruction (IN2107, IN4973)",#,-,,1
121,2,"Master-Seminar - Applications of QC in IT Security (IN2107, IN45091)",#,-,,1
121,3,"Masterseminar - Ausgewählte Themen der Technischen Informatik (IN2107, IN45004)",#,-,,1
121,2,"Masterseminar - Ausgewählte Themen in IT-Security (IN2107, IN4460)",#,-,,1
121,3,"Master-Seminar - Beyond Deep Learning: Selected Topics on Novel Challenges (IN2107, IN4408)",#,-,,1
121,2,"Master-Seminar - Brain Tumor Treatment - Ethical Standards, Medical challenges, Technological Future (IN2107, IN4878)",#,-,,1
121,3,"Master-Seminar - Causality and Machine Learning (IN2107, IN4483)",#,-,,1
121,2,"Master-Seminar - Codegenerierung und Innovative Programmiermodelle (IN2107, IN4590)",#,-,,1
121,3,"Master-Seminar - Collaborative Robotics and Assistive Technology for Advanced Human-Robot Interaction (IN2107, IN45092)",#,-,,1
121,2,"Master-Seminar - Computer Graphics for Augmented Reality (IN2107, IN4879)",#,-,,1
121,3,"Master-Seminar - Computer Vision for Augmented Reality (IN2107, IN4970)",#,-,,1
121,2,"Master-Seminar - (Computer) Vision in Animal Behaviour Studies (IN2107, IN4880)",#,-,,1
121,3,"Masterseminar - Context Prediction in Autonomous Driving (IN2107, IN4899)",#,-,,1
121,2,"Master-Seminar - Current Topics in Medical Machine Learning and Computational Pathology (IN2107, IN4514)",#,-,,1
121,3,"Master-Seminar - Datenassimilation (IN2107, IN4425)",#,-,,1
121,2,"Master-Seminar - Deep Learning for Inverse Problems (IN2107, IN4456)",#,-,,1
121,3,"Master-Seminar - Deep Learning for Medical Applications (IN2107, IN4860)",#,-,,1
121,2,"Master-Seminar - Deep Learning für Satellitenbilder (IN2107, IN4484)",#,-,,1
121,3,"Masterseminar - Deep Learning with Symmetries (IN2107, IN45046)",#,-,,1
121,2,"Master-Seminar - Deep-learning-based 3D scene representation and understanding for mobile robots (IN2107, IN4461)",#,-,,1
121,3,"Master-Seminar - Design Thinking for Business Innovation 2 (IN2107, IN4891)",#,-,,1
121,2,"Master-Seminar - Diffusionsmodelle zur Bildgenerierung (IN2107, IN45005)",#,-,,1
121,3,"Master-Seminar - Digital Health Service Systems (IN2107, IN45041)",#,-,,1
121,2,"Master-Seminar - Digital Transformation & Data Ecosystems (IN2107, IN4831)",#,-,,1
121,3,"Master-Seminar - Digital Transformation & Sustainability (IN2107, IN4426)",#,-,,1
121,2,"Master-Seminar - Digital Transformation (IN2107, IN4831)",#,-,,1
121,3,"Master-Seminar - Digitale Transformation der Verwaltung - Chancen für Bürger, Unternehmen, Verwaltung und Politik durch moderne Informationstechnik (IN2107, IN4972))",#,-,,1
121,2,"Master-Seminar - EAM Miniprojekte (IN2107, IN4768)",#,-,,1
121,3,"Masterseminar - E/E Architecture Configuration in Autonomous Driving  (IN2107, IN4444)",#,-,,1
121,2,"Masterseminar - Emerging topics in advanced computing (IN2107, IN4994)",#,-,,1
121,3,"Masterseminar - Emerging Topics in Machine Learning and AI (IN2107, IN4421)",#,-,,1
121,2,"Masterseminar - Emotional Awareness in Autonomous Driving (IN2107, IN4955)",#,-,,1
121,3,"Master-Seminar - Entwurfsmuster künstlicher, neuronaler Netze im Maschinellem Sehen (IN2107, IN45023)",#,-,,1
121,2,"Master-Seminar - Federated Learning in Healthcare (IN2107, IN4410)",#,-,,1
121,3,"Master-Seminar - Foundational Models für 2D- und 3D-Computer Vision (IN2107, IN45024)",#,-,,1
121,2,"Master-Seminar - From neuroscience to neurotechnology - brain connectivity, motor control, Brain-Computer Interfaces, haptics, and embodiment (IN2107, IN45006)",#,-,,1
121,3,"Masterseminar - Generative Artificial Intelligence in Model-based Engineering (IN2107, IN45065)",#,-,,1
121,2,"Master-Seminar - Hochleistungsrechner: Aktuelle Trends und Entwicklungen (IN2107, IN4835)",#,-,,1
121,3,"Master-Seminar - IoT Security in Automotive und Industrie 4.0 (IN2107, IN4914)",#,-,,1
121,2,"Master-Seminar - Machine Learning and Dynamical Systems (IN2107, IN45093)",#,-,,1
121,3,"Master-Seminar - Machine Learning in Neuroimaging (IN2107, IN4485)",#,-,,1
121,2,"Masterseminar - Machine Learning in Robot Assisted Therapy (IN2107, IN4929)",#,-,,1
121,3,"Master-Seminar - Management von Geschäftsstrategien (IN2107, IN4956)",#,-,,1
121,2,"Master-Seminar - Medical Image Registration (IN2107, IN4462)",#,-,,1
121,3,"Master-Seminar - Modern Computer Vision Methods (IN2107, IN4486)",#,-,,1
121,2,"Masterseminar - Multimodal Temporal Data Processing in Autonomous Driving (IN2107, IN4974)",#,-,,1
121,3,"Master-Seminar - Multimodale Wahrnehmung in der mobilen Robotik (IN2107, IN4463)",#,-,,1
121,2,"Masterseminar - Online Learning in Autonomous Driving (IN2107, IN4937)",#,-,,1
121,3,"Master-Seminar - Optimierung und Generalisierung in Deep Learning (IN2107, IN4957)",#,-,,1
