Degree,ID,Curriculum,Field of studies,ECTS Credits,Semester,Curriculum Link,Modulhandbuch Link
04 TopMath Promotion,084,Mathe. mit zusätzl. Promo.stg. Mathe. - Promotion (kA/20191),Mathematik,,8,,
05 Teilpromotion,701,Agrarwissenschaften (kA/0),Agrarwissenschaft/Landwirtschaft,6,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4094&pStartSemester=,
05 Teilpromotion,350,Architektur (kA/0),Architektur,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2550&pStartSemester=,
05 Teilpromotion,310,Bauingenieurwesen (kA/0),Bauingenieurwesen/Ingenieurbau,,6,,
05 Teilpromotion,105,Biochemie (kA/0),Biochemie,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4127&pStartSemester=,
05 Teilpromotion,042,Bioinformatik (kA/0; sb bis 30.09.2050),Informatik,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4234&pStartSemester=,
05 Teilpromotion,110,Biologie (kA/0; sb bis 30.09.2030),Biologie,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2897&pStartSemester=,
05 Teilpromotion,800,Brauwesen und Getränketechnologie (kA/0),Brauwesen/Getränketechnologie,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4128&pStartSemester=,
05 Teilpromotion,100,Chemie (kA/0),Chemie,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2551&pStartSemester=,
05 Teilpromotion,415,Chemie-Ingenieurwesen (kA/0),Chemie-Ingenieurwesen/Chemietechnik,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4160&pStartSemester=,
05 Teilpromotion,761,Ernährungswissenschaft (kA/0; sb bis 30.09.2030),Haushalts- und Ernährungswissenschaft,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2993&pStartSemester=,
05 Teilpromotion,610,Fakultät TUM School of Education (kA/0),Erziehungswissenschaft (Pädagogik),,8,,
05 Teilpromotion,750,Forstwissenschaft (kA/0; sb bis 30.09.2039),"Forstwissenschaft, -wirtschaft",,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=3371&pStartSemester=,
05 Teilpromotion,332,Geodäsie u.Geoinformation (kA/0),Vermessungswesen (Geodäsie),,6,,
05 Teilpromotion,130,Geologie (kA/0),Geologie/Paläontologie,,6,,
05 Teilpromotion,030,Informatik (kA/0; sb bis 30.09.2039),Informatik,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2803&pStartSemester=,
05 Teilpromotion,411,Ingenieurwissenschaften (Engin. Science) (kA/0),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),,6,,
05 Teilpromotion,722,Landnutzung/Agrar-/Gartenbauwissenschaft (kA/0),Agrarwissenschaft/Landwirtschaft,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=3819&pStartSemester=,
05 Teilpromotion,746,Landschaftsarchitektur und Landschaftsplanung (kA/0),Landespflege/Landschaftsgestaltung,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4090&pStartSemester=,
05 Teilpromotion,419,Luft- und Raumfahrt (kA/0),Luft- und Raumfahrttechnik,,6,,
05 Teilpromotion,401,Maschinenwesen (kA/0),Maschinenbau/-wesen,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2636&pStartSemester=,
05 Teilpromotion,900,Medizin (kA/0),Medizin (Allgemein-Medizin),,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=3076&pStartSemester=,
05 Teilpromotion,051,Physik (kA/0; sb bis 30.09.2036),Physik,,6,,
05 Teilpromotion,291,Sportwissenschaft (kA/0; sb bis 30.09.2050),Sportwissenschaft,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=3089&pStartSemester=,
05 Teilpromotion,754,Sustainable Resource Management (kA/0),Naturschutz,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4370&pStartSemester=,
05 Teilpromotion,256,Technologie- u. Managementorientierte BWL (kA/0; sb bis 30.09.2039),Betriebswirtschaftslehre,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2802&pStartSemester=,
05 Teilpromotion,830,Technologie und Biotechnologie der Lebensmittel (kA/0; sb bis 30.09.2030),Lebensmitteltechnologie,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2984&pStartSemester=,
05 Teilpromotion,457,Umweltingenieurwesen (kA/0),Bauingenieurwesen/Ingenieurbau,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4396&pStartSemester=,
05 Teilpromotion,713,Umweltplanung und Ingenieurökologie (kA/0),Landespflege/Landschaftsgestaltung,,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4415&pStartSemester=,
06 Promotion,618,Fakultät für Architektur (Architektur) (kA/0),Architektur,,8,,
06 Promotion,619,Fakultät für Architektur (Landschaftsarchitektur) (kA/0),Landespflege/Landschaftsgestaltung,,8,,
06 Promotion,616,Fakultät für Chemie (Chemie) (kA/0),Chemie,,8,,
06 Promotion,617,Fakultät für Chemie (Lebensmittelchemie) (kA/0),Lebensmittelchemie,,8,,
06 Promotion,605,Fakultät für Elektrotechnik und Informationstechnik (kA/0),Elektrotechnik/Elektronik,,8,,
06 Promotion,606,Fakultät für Informatik (kA/0),Informatik,,8,,
06 Promotion,614,"Fakultät für Luftfahrt, Raumfahrt und Geodäsie (Promotion) (kA/0)",Luft- und Raumfahrttechnik,,8,,
06 Promotion,604,Fakultät für Maschinenwesen (kA/0),Maschinenbau/-wesen,,8,,
06 Promotion,601,Fakultät für Mathematik (kA/0),Mathematik,,8,,
06 Promotion,607,Fakultät für Medizin (kA/0),Medizin (Allgemein-Medizin),,8,,
06 Promotion,602,Fakultät für Physik (kA/0),Physik,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4529&pStartSemester=,
06 Promotion,603,Fakultät für Wirtschaftswissenschaften (kA/0; sb bis 30.09.2050),Wirtschaftswissenschaften,,8,,
06 Promotion,245,Fakultät für Wirtschaftswissenschaften (Heilbronn) (kA/0; sb bis 30.09.2050),Wirtschaftswissenschaften,,8,,
06 Promotion,610,Fakultät TUM School of Education (kA/0),Erziehungswissenschaft (Pädagogik),,8,,
06 Promotion,620,Fakultät WZW (Agrar- und Gartenbauwissenschaften) (kA/0),Agrarwissenschaft/Landwirtschaft,,8,,
06 Promotion,621,Fakultät WZW (Biowissenschaften) (kA/0),Biologie,,8,,
06 Promotion,622,Fakultät WZW (Brau- und Lebensmitteltechnologie) (kA/0),Brauwesen/Getränketechnologie,,8,,
06 Promotion,623,Fakultät WZW (Ernährungswissenschaft) (kA/0),Haushalts- und Ernährungswissenschaft,,6,,
06 Promotion,624,Fakultät WZW (Forstwissenschaft und Ressourcenmanagement) (kA/0),"Forstwissenschaft, -wirtschaft",,8,,
06 Promotion,625,Fakultät WZW (Landschaftsarchitektur und Landschaftsplanung) (kA/0),Landespflege/Landschaftsgestaltung,,6,,
06 Promotion,626,Fakultät WZW (Lebensmittelchemie) (kA/0),Lebensmittelchemie,,8,,
06 Promotion,979,Gastpromotion (kA/20171),sonstiges,,6,,
06 Promotion,917,Gastpromotion (AR) (kA/20171),Architektur,,8,,
06 Promotion,916,Gastpromotion (BGU) (kA/20181),Bauingenieurwesen/Ingenieurbau,,8,,
06 Promotion,914,Gastpromotion (CH) (kA/20181),Chemie,,8,,
06 Promotion,691,Gastpromotion (CIT-EI) (kA/20211),Elektrotechnik/Elektronik,,8,,
06 Promotion,692,Gastpromotion (CIT-IN) (kA/20211),Informatik,,8,,
06 Promotion,693,Gastpromotion (CIT-MA) (kA/20211),Mathematik,,8,,
06 Promotion,675,Gastpromotion (ED - Architektur) (kA/20211),Architektur,,8,,
06 Promotion,676,Gastpromotion (ED - Bauing.) (kA/20211),Bauingenieurwesen/Ingenieurbau,,8,,
06 Promotion,679,Gastpromotion (ED - LRG) (kA/20211),Luft- und Raumfahrttechnik,,8,,
06 Promotion,680,Gastpromotion (ED - Maschinenwesen) (kA/20211),Maschinenbau/-wesen,,8,,
06 Promotion,923,Gastpromotion (EDU) (kA/20181),Erziehungswissenschaft (Pädagogik),,3,,
06 Promotion,919,Gastpromotion (EI) (kA/20181),Elektrotechnik/Elektronik,,8,,
06 Promotion,924,Gastpromotion (GOV) (kA/20181),Politikwissenschaft,,3,,
06 Promotion,920,Gastpromotion (IN) (kA/20181),Informatik,,8,,
06 Promotion,929,Gastpromotion (LRG) (kA/20191),Luft- und Raumfahrttechnik,,6,,
06 Promotion,682,Gastpromotion (LS) (kA/20211),Agrarwissenschaft/Landwirtschaft,,8,,
06 Promotion,912,Gastpromotion (MA) (kA/20181),Mathematik,,8,,
06 Promotion,921,Gastpromotion (ME) (kA/20181),Medizin (Allgemein-Medizin),,8,,
06 Promotion,681,Gastpromotion (MGT) (kA/20211; sb bis 30.09.2050),Wirtschaftswissenschaften,,8,,
06 Promotion,695,Gastpromotion (MH-Medizin) (kA/20211),Medizin (Allgemein-Medizin),,8,,
06 Promotion,696,Gastpromotion (MH-Sport) (kA/20211),Sportwissenschaft,,8,,
06 Promotion,918,Gastpromotion (MW) (kA/20181),Maschinenbau/-wesen,,8,,
06 Promotion,690,Gastpromotion (NAT-Chemie) (kA/20211),Chemie,,8,,
06 Promotion,694,Gastpromotion (NAT-PH) (kA/20211),Physik,,8,,
06 Promotion,913,Gastpromotion (PH) (kA/20181),Physik,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4752&pStartSemester=,
06 Promotion,922,Gastpromotion (SG) (kA/20181),Sportwissenschaft,,3,,
06 Promotion,677,Gastpromotion (SOT - Education) (kA/20211),Erziehungswissenschaft (Pädagogik),,8,,
06 Promotion,678,Gastpromotion (SOT - Governance) (kA/20211),Politikwissenschaft,,8,,
06 Promotion,925,Gastpromotion (TUMCS) (kA/20241),Biotechnologie,,8,,
06 Promotion,915,Gastpromotion (WI) (kA/20181; sb bis 30.09.2050),Wirtschaftswissenschaften,,8,,
06 Promotion,928,Gastpromotion (WZW) (kA/20181),Agrarwissenschaft/Landwirtschaft,,8,,
06 Promotion,613,Ingenieurfakultät Bau Geo Umwelt (Bauingenieurwesen) (kA/0),Bauingenieurwesen/Ingenieurbau,,8,,
06 Promotion,615,Ingenieurfakultät Bau Geo Umwelt (Geowissenschaften) (kA/0),Geowissenschaften,,8,,
06 Promotion,612,Munich Center for Technology in Society (MCTS)   (kA/0),sonstiges,,6,,
06 Promotion,611,Munich School of Engineering (MSE) (kA/0),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),,8,,
06 Promotion,115,TUM Campus Straubing (kA/20191),Biotechnologie,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4850&pStartSemester=,
06 Promotion,666,TUM School of  LS (Brau-/Lebensmittel.) (kA/20211),Brauwesen/Getränketechnologie,,8,,
06 Promotion,683,TUM School of CIT (Elektro-/Informationstechnik) (kA/20211),Elektrotechnik/Elektronik,,8,,
06 Promotion,686,TUM School of CIT (Informatik) (kA/20211),Informatik,,8,,
06 Promotion,687,TUM School of CIT (Mathematik) (kA/20211),Mathematik,,8,,
06 Promotion,674,TUM School of ED (Allg. Ingenieurwi.) (kA/20211),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5050&pStartSemester=,
06 Promotion,671,TUM School of ED (Bauing.) (kA/20211),Bauingenieurwesen/Ingenieurbau,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5047&pStartSemester=,
06 Promotion,672,TUM School of ED (Geowiss.) (kA/20211),Geowissenschaften,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5048&pStartSemester=,
06 Promotion,659,TUM School of Engineering and Design (Architektur) (kA/20211),Architektur,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5035&pStartSemester=,
06 Promotion,654,TUM School of Engineering and Design (Geodäsie) (kA/0),Vermessungswesen (Geodäsie),,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5020&pStartSemester=,
06 Promotion,658,TUM School of Engineering and Design (Landschaftsarch.) (kA/20211),Landespflege/Landschaftsgestaltung,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5034&pStartSemester=,
06 Promotion,656,"TUM School of Engineering and Design (Luft-, Raumfahrt) (kA/0)",Luft- und Raumfahrttechnik,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5022&pStartSemester=,
06 Promotion,660,TUM School of Engineering and Design (Maschinenwesen) (kA/20211),Maschinenbau/-wesen,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5036&pStartSemester=,
06 Promotion,264,TUM School of Governance (kA/20161),Politikwissenschaft,,8,,
06 Promotion,655,TUM School of Life Sciences (Naturschutz) (kA/0),Naturschutz,,8,,
06 Promotion,664,TUM School of LS (Agrar- und Gartenb.) (kA/20211),Agrarwissenschaft/Landwirtschaft,,8,,
06 Promotion,665,TUM School of LS (Biowissenschaften) (kA/20211),Biologie,,8,,
06 Promotion,667,TUM School of LS (Ernährungswi.) (kA/20211),Haushalts- und Ernährungswissenschaft,,8,,
06 Promotion,668,TUM School of LS (Forstwiss./Ressourcen) (kA/20211),"Forstwissenschaft, -wirtschaft",,8,,
06 Promotion,669,TUM School of LS (Landschaftsarch.) (kA/20211),Landespflege/Landschaftsgestaltung,,8,,
06 Promotion,670,TUM School of LS (Lebensmittelchemie) (kA/20211),Lebensmittelchemie,,8,,
06 Promotion,657,TUM School of Management (Heilbronn) (kA/202101; sb bis 30.09.2050),Wirtschaftswissenschaften,,8,,
06 Promotion,661,TUM School of Management (München) (kA/20211; sb bis 30.09.2050),Wirtschaftswissenschaften,,8,,
06 Promotion,697,TUM School of MH (Gesundheit) (kA/20211),Gesundheitspädagogik,,8,,
06 Promotion,688,TUM School of MH (Medizin) (kA/20211),Medizin (Allgemein-Medizin),,8,,
06 Promotion,698,TUM School of MH (Sport) (kA/20211),Sportwissenschaft,,8,,
06 Promotion,689,TUM School of NAT (Physik) (kA/20211),Physik,,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5070&pStartSemester=,
06 Promotion,684,TUM School of Natural Sciences (Chemie) (kA/20211),Chemie,,8,,
06 Promotion,685,TUM School of Natural Sciences (Lebensmittelchemie) (kA/20211),Lebensmittelchemie,,8,,
06 Promotion,662,TUM School of Social Sciences and Technology (Education) (kA/20211),Erziehungswissenschaft (Pädagogik),,8,,
06 Promotion,663,TUM School of SOT (Governance) (kA/20211),Politikwissenschaft,,8,,
06 Promotion,673,"TUM School of SOT (Sc., Tech. and Soc.) (kA/20211)",sonstiges,,8,,
07 Doctor of Philosophy (Ph.D.),906,"Medical Life Science and Technology,Doctor of Philosophy (kA/0; sb bis 30.09.2039)",Medizin (Allgemein-Medizin),,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2491&pStartSemester=,
08 Staatsexamen / 1. Staatsprüfung,160,Lebensmittelchemie (kA/0; sb bis 30.09.2051),Lebensmittelchemie,,9,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2662&pStartSemester=,
08 Staatsexamen / 1. Staatsprüfung,902,Medizin (Klinisch) (kA/0; sb bis 30.09.2051),Medizin (Allgemein-Medizin),,"12,3",https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=2728&pStartSemester=,
08 Staatsexamen / 1. Staatsprüfung,911,Medizin (Vorklinisch LMU) (kA/0; sb bis 30.09.2050),Medizin (Allgemein-Medizin),,"12,3",https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4241&pStartSemester=,
14 Bachelor of Education / Naturwissenschaftliche Bildung,110 100,"Biologie, Chemie (kA/20241; sb bis 01.10.2050)",Biologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5369&pStartSemester=,
14 Bachelor of Education / Naturwissenschaftliche Bildung,018 108,"Mathematik, Chemie (kA/20221; sb bis 01.10.2050)",Mathematik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5111&pStartSemester=,
14 Bachelor of Education / Naturwissenschaftliche Bildung,016 028,"Mathematik, Informatik (kA/20241; sb bis 01.10.2050)",Mathematik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5373&pStartSemester=,
14 Bachelor of Education / Naturwissenschaftliche Bildung,017 054,"Mathematik, Physik (kA/20221; sb bis 01.10.2050)",Mathematik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5114&pStartSemester=,
14 Bachelor of Education / Naturwissenschaftliche Bildung,016 290,"Mathematik, Sport (kA/20221; sb bis 01.10.2050)",Mathematik,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5115&pStartSemester=,
14 Bachelor of Education / Naturwissenschaftliche Bildung,110 028,"Biologie, Informatik (kA/20221; sb bis 01.10.2050)",Biologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5090&pStartSemester=,
14 Bachelor of Education / Naturwissenschaftliche Bildung,127 128,"Biologie, Informatik (kA/20241; sb bis 01.10.2050)",Biologie,180,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5370&pStartSemester=,
16 Master of Science,100,Chemie (kA/20231),Chemie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5186&pStartSemester=,
16 Master of Science,105,Biochemie (kA/20231),Biochemie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5188&pStartSemester=,
16 Master of Science,415,Chemie-Ingenieurwesen (kA/20211),Chemie-Ingenieurwesen/Chemietechnik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4949&pStartSemester=,
16 Master of Science,030,Informatik (kA/20231),Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5217&pStartSemester=,
16 Master of Science,010,Mathematik (kA/20231),Mathematik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5244&pStartSemester=,
16 Master of Science,069,Physik (Physik der kondensierten Materie) (kA/20181),Physik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4718&pStartSemester=,
16 Master of Science,060,"Informatik (Teilzeit, 50%) (kA/20231; sb bis 30.09.2030)",Informatik,120,8,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5220&pStartSemester=,
16 Master of Science,061,"Informatik (Teilzeit, 66%) (kA/20231)",Informatik,120,6,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5221&pStartSemester=,
16 Master of Science,427,Aerospace Engineering (kA/20121),Luft- und Raumfahrttechnik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4298&pStartSemester=,
16 Master of Science,066,"Physik (Kern-, Teilchen- und Astrophysik) (kA/20181)",Physik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4724&pStartSemester=,
16 Master of Science,023,Mathematics in Science and Engineering (kA/20191),Technomathematik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4864&pStartSemester=,
16 Master of Science,024,Mathematical Finance and Actuarial Science (kA/20231),Wirtschaftsmathematik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5245&pStartSemester=,
16 Master of Science,026,Mathematics in Operations Research (kA/20141),Wirtschaftsmathematik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4406&pStartSemester=,
16 Master of Science,034,Informatik: Games Engineering (kA/20231),Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5219&pStartSemester=,
16 Master of Science,068,Physik (Biophysik) (kA/20181),Physik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4725&pStartSemester=,
16 Master of Science,038,Mathematics in Data Science (kA/20231),Mathematik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5246&pStartSemester=,
16 Master of Science,042,Bioinformatik (kA/20211),Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5000&pStartSemester=,
16 Master of Science,067,Physics (Applied and Engineering Physics) (kA/20181),Physik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4699&pStartSemester=,
16 Master of Science,048,Data Engineering and Analytics (kA/20181),Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4733&pStartSemester=,
16 Master of Science,142,Automotive Software Engineering (kA/20161),Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4598&pStartSemester=,
16 Master of Science,055,Theoretische und mathematische Physik (Elitestudiengang) (kA/20071; sb bis 30.09.2050),Physik,,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=4240&pStartSemester=,
16 Master of Science,143,Biomedical Computing (kA/20221),Medizinische Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5128&pStartSemester=,
16 Master of Science,141,"Robotics, Cognition, Intelligence (kA/20241)",Ingenieurinformatik/Technische Informatik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5271&pStartSemester=,
16 Master of Science,168,Elitestudiengang Finance & Information Management (kA/0; sb bis 30.09.2039),Wirtschaftswissenschaften,,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=3062&pStartSemester=,
16 Master of Science,279,Data & Society (kA/20241),Sozialkunde,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5364&pStartSemester=,
16 Master of Science,327,Human Factors Engineering (kA/20241),Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5260&pStartSemester=,
16 Master of Science,132,Sustainable Energy and Processes (kA/20241),Biotechnologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5395&pStartSemester=,
16 Master of Science,437,Aerospace (kA/20241),Luft- und Raumfahrttechnik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5344&pStartSemester=,
16 Master of Science,446,Aerospace Engineering (GIST TUM Asia) (kA/20231; sb bis 30.09.2050),Luft- und Raumfahrttechnik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5209&pStartSemester=,
16 Master of Science,709,Agrarsystemwissenschaften (kA/20221),Agrarwissenschaft/Landwirtschaft,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5023&pStartSemester=,
16 Master of Science,718,Agricultural Biosciences (kA/20241),Agrarwissenschaft/Landwirtschaft,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5276&pStartSemester=,
16 Master of Science,727,"AgriFood Economics, Policy and Regulation (kA/20241)",Agrarwissenschaft/Landwirtschaft,120,4,,
16 Master of Science,244,AI in Society (kA/20241),Politikwissenschaft,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5251&pStartSemester=,
16 Master of Science,438,Automotive Engineering (kA/20241),Maschinenbau/-wesen,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5341&pStartSemester=,
16 Master of Science,310,Bauingenieurwesen (kA/20231),Bauingenieurwesen/Ingenieurbau,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5180&pStartSemester=,
16 Master of Science,983,Bioeconomy (kA/20241),Biotechnologie,120,4,,
16 Master of Science,110,Biologie (kA/20231),Biologie,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5140&pStartSemester=,
16 Master of Science,129,Biomass Technology (kA/20241),Biotechnologie,120,4,,
16 Master of Science,065,Biomedical Engineering and Medical Physics (kA/20241),Physik,120,4,https://campus.tum.de/tumonline/wbstpcs.showSpoTree?pStStudiumNr=&pSJNr=1621&pStpStpNr=5254&pStartSemester=,
