Study_Program_ID,Name (1),Name (2),Name (3),Link,Credits,GF,Module_ID,ID
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21601] Ethics and Responsibility II,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1352394/study-year/1619,2.0,1,CLA21601,332.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11108] Leadership,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/985151/study-year/1619,1.0,1,CLA11108,333.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[SOT63201] Game Jam. Reflecting Science, Technology and Society through Game Design",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3374625/study-year/1619,3.0,1,SOT63201,334.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20202] Mind - Brain - Machine,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675718/study-year/1619,2.0,1,CLA20202,335.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30202] Mind - Brain - Machine,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675721/study-year/1619,3.0,1,CLA30202,336.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA40202] Mind - Brain - Machine,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1063322/study-year/1619,4.0,1,CLA40202,337.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20910] Gender Competence as Core Qualification,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/919424/study-year/1619,2.0,1,CLA20910,338.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20710] Global Diversity Training,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729426/study-year/1619,2.0,1,CLA20710,339.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21008] Fundamental Principles of Globalisation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/961390/study-year/1619,2.0,1,CLA21008,340.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20207] Introduction to Philosophy of Science,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675724/study-year/1619,2.0,1,CLA20207,341.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30207] Introduction to Philosophy of Science,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/663809/study-year/1619,3.0,1,CLA30207,342.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20221] Acting under Ignorance,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675730/study-year/1619,2.0,1,CLA20221,343.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30221] Acting under Ignorance,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675733/study-year/1619,3.0,1,CLA30221,344.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10524] The Asian Challenge,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675736/study-year/1619,1.0,1,CLA10524,345.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21213] Individual Change Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057258/study-year/1619,2.0,1,CLA21213,346.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20420] Integration of Technology into Society,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675742/study-year/1619,2.0,1,CLA20420,347.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30420] Integration of Technology into Society,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675745/study-year/1619,3.0,1,CLA30420,348.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20612] Inter- and Transdisciplinarity,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675751/study-year/1619,2.0,1,CLA20612,349.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20424] Intercultural Encounters,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/989075/study-year/1619,2.0,1,CLA20424,350.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30258] Jazz Project,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/811995/study-year/1619,3.0,1,CLA30258,351.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21010] Collective Agency in Sociotechnical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981571/study-year/1619,2.0,1,CLA21010,352.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31010] Collective Agency in Sociotechnical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981671/study-year/1619,3.0,1,CLA31010,353.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10269] Communication and Personality,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676090/study-year/1619,1.0,1,CLA10269,354.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20267] Communication and Presentation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676097/study-year/1619,2.0,1,CLA20267,355.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30267] Communication and Presentation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676100/study-year/1619,3.0,1,CLA30267,356.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20201] Complex Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676106/study-year/1619,2.0,1,CLA20201,357.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30201] Complex Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676109/study-year/1619,3.0,1,CLA30201,358.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11313] Conflict Management and Conducting Discussions,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1160685/study-year/1619,1.0,1,CLA11313,359.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[WZ0812] Cultural Competence: Choir and Orchestra,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/463267/study-year/1619,3.0,1,WZ0812,360.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90211] Art and Politics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1352897/study-year/1619,2.0,1,CLA90211,361.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11207] Understanding Art 1: Art Reception infront of Originals in Museums in Munich,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057244/study-year/1619,1.0,1,CLA11207,362.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[WZ3241] Life Sciences and Society: Advanced Topics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1439632/study-year/1619,2.0,1,WZ3241,363.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10121] The Sustainability Approach,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676154/study-year/1619,1.0,1,CLA10121,364.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20121] The Sustainability Approach,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676157/study-year/1619,2.0,1,CLA20121,365.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30204] Logic and its Limits,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1131513/study-year/1619,3.0,1,CLA30204,366.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA10615] ""Machbarkeit"" and its Consequences",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676118/study-year/1619,1.0,1,CLA10615,367.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10226] Meaningful Project Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675861/study-year/1619,1.0,1,CLA10226,368.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20617] Media - Informatics - Internet,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676133/study-year/1619,2.0,1,CLA20617,369.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30617] Media - Informatics - Internet,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676138/study-year/1619,3.0,1,CLA30617,370.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA21404] Media, Science, Technology: Digital Transformations",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1234148/study-year/1619,2.0,1,CLA21404,371.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA31405] Media, Science, Technology: Controversies",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1176440/study-year/1619,3.0,1,CLA31405,372.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20542] Media Ethics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694860/study-year/1619,2.0,1,CLA20542,373.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30542] Media Ethics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694863/study-year/1619,3.0,1,CLA30542,374.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20231] Concepts of Human Being,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/828865/study-year/1619,2.0,1,CLA20231,375.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10231] Concepts of Human Being,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1253060/study-year/1619,1.0,1,CLA10231,376.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20234] Human Rights Today,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/811971/study-year/1619,2.0,1,CLA20234,377.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10234] Human Rights Today,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/811968/study-year/1619,1.0,1,CLA10234,378.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30713] Mobility. Technology and movement in cultural space,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729432/study-year/1619,3.0,1,CLA30713,379.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20713] Mobility. Technology and movement in cultural space,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729429/study-year/1619,2.0,1,CLA20713,380.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31112] Multi-Inter-Trans: Cooperative Forms of Knowledge Production,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981716/study-year/1619,3.0,1,CLA31112,381.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA30333] New Media - Political, Social, and Cultural Implications",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1136986/study-year/1619,3.0,1,CLA30333,382.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20333] New Media - Political, Social, and Cultural Implications",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1176444/study-year/1619,2.0,1,CLA20333,383.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30117] Economic Thinking,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676172/study-year/1619,3.0,1,CLA30117,384.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10714] Human Resources Development,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729442/study-year/1619,1.0,1,CLA10714,385.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21114] Perspectives of Technology Assessment,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981547/study-year/1619,2.0,1,CLA21114,386.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21115] Philosophy of Human-Machine Interaction,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1129399/study-year/1619,2.0,1,CLA21115,387.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21220] Philosophy and History of Probability,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057334/study-year/1619,2.0,1,CLA21220,388.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31307] Philosophical Foundations of Mathematics and Computer Science,,,1,CLA31307,389.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30240] Philosophy and Film,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676175/study-year/1619,3.0,1,CLA30240,390.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20811] Understanding Politics 1: Theories of Power,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/817924/study-year/1619,2.0,1,CLA20811,391.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30811] Understanding Politics 1: Theories of Power,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1352835/study-year/1619,3.0,1,CLA30811,392.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21019] Understanding Politics 2,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/992305/study-year/1619,2.0,1,CLA21019,393.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10716] Positions of Modern Design,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729451/study-year/1619,1.0,1,CLA10716,394.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11301] Presentation Training with Video Feedback,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1183838/study-year/1619,1.0,1,CLA11301,395.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20817] Psychometric Diagnostics: The Human in Numbers,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/802618/study-year/1619,2.0,1,CLA20817,396.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11317] Interdisciplinary Lecture Series Environment: Politics and Society,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1142985/study-year/1619,1.0,1,CLA11317,397.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21117] Risk - A Multidisciplinary Introduction,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/985145/study-year/1619,2.0,1,CLA21117,398.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21901] Roles. Clichés. Visions. Science and Technology in the View of Literature and Theater,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1458680/study-year/1619,2.0,1,CLA21901,399.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10348] Become Successful Through Writing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676181/study-year/1619,1.0,1,CLA10348,400.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20552] Self-Written, Newly Read - A Literary Writers' Lab",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/714353/study-year/1619,2.0,1,CLA20552,401.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90142] Self-Competence - Intensive Course,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/946830/study-year/1619,1.0,1,CLA90142,402.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30553] Scial Networks - Living on an Graph,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/692417/study-year/1619,3.0,1,CLA30553,403.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10718] Speech Training for University Life,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1051756/study-year/1619,1.0,1,CLA10718,404.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10222] Strategies for the Future,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679824/study-year/1619,1.0,1,CLA10222,405.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20222] Strategies for the Future,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679848/study-year/1619,2.0,1,CLA20222,406.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21411] Stress Competence,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1176450/study-year/1619,2.0,1,CLA21411,407.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10349] Tech-Histories Alive,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/802539/study-year/1619,1.0,1,CLA10349,408.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10412] Technical Writing (Engineer Your Text!),https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675571/study-year/1619,1.0,1,CLA10412,409.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20720] Technology in everyday life,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730139/study-year/1619,2.0,1,CLA20720,410.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30720] Technology in everyday life,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730248/study-year/1619,3.0,1,CLA30720,411.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA10233] Technology, Life Cycle, and Risk Assessment",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679938/study-year/1619,1.0,1,CLA10233,412.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20210] Philosophy of Technology,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679950/study-year/1619,2.0,1,CLA20210,413.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30210] Philosophy of Technology,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679953/study-year/1619,3.0,1,CLA30210,414.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[AR30320] Technoscience and the City: Advances in Urban Theory,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1161213/study-year/1619,3.0,1,AR30320,415.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90334] TheoPrax Project,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/809768/study-year/1619,3.0,1,CLA90334,416.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90331] TUMInspiration - Student Projects,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/708036/study-year/1619,3.0,1,CLA90331,417.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[POL70044] Business Ethics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/625501/study-year/1619,3.0,1,POL70044,418.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10445] Approaches to Negotiation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/812014/study-year/1619,1.0,1,CLA10445,419.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11123] How to Produce Your Own Videos,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1011131/study-year/1619,1.0,1,CLA11123,420.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31212] Visual Design for a Knowledge Society,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1052720/study-year/1619,3.0,1,CLA31212,421.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21212] Visual Design for a Knowledge Society,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1051792/study-year/1619,2.0,1,CLA21212,422.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10813] Economic Thinking: Economics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/821879/study-year/1619,1.0,1,CLA10813,423.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30622] From Invention to Patent,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679956/study-year/1619,3.0,1,CLA30622,424.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10447] From Idea to Product,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679959/study-year/1619,1.0,1,CLA10447,425.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31900] Lecture Series Environment - TUM,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1447894/study-year/1619,3.0,1,CLA31900,426.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10563] What Holds Society Together?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/800872/study-year/1619,1.0,1,CLA10563,427.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20563] What Holds Society Together?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/800875/study-year/1619,2.0,1,CLA20563,428.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20564] What is Life,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693302/study-year/1619,2.0,1,CLA20564,429.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30564] What is Life,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/693305/study-year/1619,3.0,1,CLA30564,430.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30108] What is Space? What is Time?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/692969/study-year/1619,3.0,1,CLA30108,431.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20102] What is Time?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679968/study-year/1619,2.0,1,CLA20102,432.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31109] What Can I Know? - Classics of Epistemology,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1187595/study-year/1619,3.0,1,CLA31109,433.0
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21109] What Can I Know? - Classics of Epistemology,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057421/study-year/1619,2.0,1,CLA21109,434.0
