Study_Program_ID,Name (0),Name (1),Name (2),Name (3),Link,Recommended_Semester,Credits,GF
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20707] Einführung in Change Management,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729423/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21209] Einführung in das wissenschaftliche Arbeiten,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1052723/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21104] Einführung in die Wissenschafts- und Techniksoziologie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1179853/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21005] Einführung in Diversity Management,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/989062/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21314] Einführung ins philosophische Denken,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1142954/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31314] Einführung ins philosophische Denken,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1275820/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21106] Emergenz und komplexe Systeme,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981536/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21023] Entspannt Prüfungen bestehen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/946906/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[SOT65201] Entwicklung eines Game Prototypen. Wissenschaft, Technologie und Gesellschaft durch Spieldesign reflektieren",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3377420/study-year/1621,,5,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11210] Erfolgreich im Internet schreiben,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057249/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21107] Ethik des Rechts,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1019406/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20230] Ethik und Verantwortung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675587/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30230] Ethik und Verantwortung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675590/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31601] Ethik und Verantwortung II,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1495708/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21601] Ethik und Verantwortung II,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1352394/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11108] Führung übernehmen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/985151/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[SOT63201] Game Jam. Wissenschaft, Technologie und Gesellschaft durch Spieldesign reflektieren",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3374625/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20202] Geist - Gehirn - Maschine,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675718/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30202] Geist - Gehirn - Maschine,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675721/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA40202] Geist - Gehirn - Maschine,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1063322/study-year/1621,,4,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20910] Genderkompetenz als Schlüsselqualifikation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/919424/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20710] Global Diversity Training,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729426/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21008] Grundlagen der Globalisierungsforschung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/961390/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20207] Grundprobleme der Wissenschaftstheorie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675724/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30207] Grundprobleme der Wissenschaftstheorie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/663809/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20221] Handeln trotz Nichtwissen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675730/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30221] Handeln trotz Nichtwissen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675733/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10524] Herausforderung Asien,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675736/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21213] Individual Change Management,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057258/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20420] Integration of Technology into Society,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675742/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30420] Integration of Technology into Society,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675745/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20612] Inter- und Transdisziplinarität,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675751/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20424] Interkulturelle Begegnungen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/989075/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30258] Jazzprojekt,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/811995/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21010] Kollektives Handeln in soziotechnischen Systemen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981571/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31010] Kollektives Handeln in soziotechnischen Systemen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981671/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10269] Kommunikation und Persönlichkeit,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676090/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20267] Kommunikation und Präsentation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676097/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30267] Kommunikation und Präsentation,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676100/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20201] Komplexe Systeme,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676106/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30201] Komplexe Systeme,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676109/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11313] Konfliktmanagement und Gesprächsführung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1160685/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[WZ0812] Kulturelle Kompetenz: Chor- und Orchester,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/463267/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90211] Kunst und Politik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1352897/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11207] Kunst verstehen 1: Kunstrezeption vor Originalen in Münchner Museen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057244/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[WZ3241] Lebenswissenschaften & Gesellschaft: Vertiefung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1439632/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10121] Leitbild Nachhaltigkeit,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676154/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20121] Leitbild Nachhaltigkeit,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676157/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30204] Logik und ihre Grenzen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1131513/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10615] Machbarkeit und ihre Folgen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676118/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10226] Meaningful Project Management,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675861/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20617] Medien - Informatik - Internet,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676133/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30617] Medien - Informatik - Internet,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676138/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA21404] Medien, Wissenschaft, Technik: Digitale Transformationen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1234148/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA31405] Medien, Wissenschaft, Technik: Kontroversen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1176440/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20542] Medienethik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694860/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30542] Medienethik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694863/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20231] Mensch und Menschenbilder,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/828865/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10231] Mensch und Menschenbilder,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1253060/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20234] Menschenrechte in der Gegenwart,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/811971/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10234] Menschenrechte in der Gegenwart,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/811968/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30713] Mobilität. Technik und Bewegung im kulturellen Raum,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729432/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20713] Mobilität. Technik und Bewegung im kulturellen Raum,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729429/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31112] Multi-Inter-Trans: Kooperative Formen der Wissensproduktion,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981716/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA30333] Neue Medien - politische, soziale und kulturelle Implikationen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1136986/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20333] Neue Medien - politische, soziale und kulturelle Implikationen",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1176444/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30117] Ökonomisches Denken,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676172/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10714] Personalentwicklung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729442/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21114] Perspektiven der Technikfolgenabschätzung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981547/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21115] Philosophie der Mensch-Maschine-Beziehung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1129399/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21220] Philosophie und Geschichte der Wahrscheinlichkeit,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057334/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA31307] Philosophische Grundlagen der Mathematik und Informatik,#,,,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30240] Philosophy and Film,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676175/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20811] Politik verstehen 1: Theorien der Macht,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/817924/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30811] Politik verstehen 1: Theorien der Macht,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1352835/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21019] Politik verstehen 2,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/992305/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10716] Positionen des modernen Designs,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/729451/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11301] Präsentationstraining vor der Kamera,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1183838/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20817] Psychometrische Diagnostik: Der Mensch in Zahlen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/802618/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11317] Ringvorlesung Umwelt: Politik und Gesellschaft,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1142985/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21117] Risk - A Multidisciplinary Introduction,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/985145/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21901] Rollen. Klischees. Visionen. Wissenschaft und Technik im Blick von Literatur und Theater,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1458680/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10348] Schreiben Sie sich erfolgreich,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/676181/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20552] Selbst geschrieben, neu gelesen - Eine literarische Schreibwerkstatt",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/714353/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90142] Selbstkompetenz - intensiv,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/946830/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30553] Soziale Netze – Leben auf einem Graphen,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/692417/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10718] Sprecherziehung für den Uni-Alltag,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1051756/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10222] Strategien für die Zukunft,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679824/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20222] Strategien für die Zukunft,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679848/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21411] Stresskompetenz,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1176450/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10349] Tech-Histories Alive,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/802539/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10412] Technical Writing (Engineer Your Text!),ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675571/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20720] Technik im Alltag,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730139/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30720] Technik im Alltag,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/730248/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA10233] Technikfolgenabschätzung, Ökobilanzierung, Risikobewertung",ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679938/study-year/1621,,1,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20210] Technikphilosophie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679950/study-year/1621,,2,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30210] Technikphilosophie,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679953/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[AR30320] Technoscience and the City: Advances in Urban Theory,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1161213/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90334] TheoPrax-Projektarbeit,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/809768/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA90331] TUMInspiriert - Studentische Projekte,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/708036/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[POL70044] Unternehmensethik,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/625501/study-year/1621,,3,1
121,[20221] Information Systems,Wahlmodule Überfachliche Grundlagen,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10445] Verhandlungsführung,ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/812014/study-year/1621,,1,1
